id,source,chapter,content,reversed,card_name,card_type,orientation,content_type,word_count,char_count
the_complete_guide_to_the_tarot_tarot_main_ace_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## ACE OF PENTACLES
A hand comes forth from a cloud. This time it holds a golden pentacle. The lilies of pure thought grow in the garden below. The card represents Eternal Synthesis, the great whole of the visible universe, the realization of counterbalanced power.
**Divinatory Meaning:** The beginning of wealth and material gain. Gold, prosperity, combined with pleasure and beauty.","### Reversed
**Reversed:** Miserliness, greed. A false start. Comfortable material conditions, which may not be to the advantage of the Querent.",Ace of Pentacles,minor_arcana,both,card_meaning,61,385
the_complete_guide_to_the_tarot_tarot_main_two_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## TWO OF PENTACLES
A young man in gay costume dances while he balances two pentacles held together by a cord shaped like a figure 8 on its side, the cosmic lemniscate of eternal life. The ships behind him are tossed on the high seas.
**Divinatory Meaning:** The ability to juggle two situations at one time. Lightheartedness, gaiety. Recreation. Harmony in the midst of change. New projects may be difficult to launch. News and messages in writing. A nature industrious yet unreliable, elated and then melancholic.","### Reversed
**Reversed:** Enforced gaiety; inability to handle several situations at once. Simulated enjoyment.",Two of Pentacles,minor_arcana,both,card_meaning,86,515
the_complete_guide_to_the_tarot_tarot_main_three_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## THREE OF PENTACLES
A nun and a monk watch a sculptor putting the finishing touches on a carving he is doing for the church. Three pentacles adorn the archway. See the sections on Numerology and the Kabalah, and note that three is the number of completion.
**Divinatory Meaning:** Material increase. The master craftsman, the skilled artist. Gain in a commercial transaction. This is the card for members of the Masons and other groups and societies.","### Reversed
**Reversed:** Lack of skill. Ignorance. Selfishness. Commonplace ideals; preoccupation with gain.",Three of Pentacles,minor_arcana,both,card_meaning,76,452
the_complete_guide_to_the_tarot_tarot_main_four_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## FOUR OF PENTACLES
Here is the miser clinging to his gold. He is hanging on tightly to his material possessions.
**Divinatory Meaning:** Assured material gain, success. Earthly power, but leading to nothing beyond it. Gifts, legacy, inheritance. May indicate a miserly, ungenerous character.","### Reversed
**Reversed:** Prejudice, covetousness, suspicion. Hindrances. Setbacks in material ambitions. The spendthrift, too free with money. Chance of loss of earthly possessions.",Four of Pentacles,minor_arcana,both,card_meaning,44,293
the_complete_guide_to_the_tarot_tarot_main_five_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## FIVE OF PENTACLES
A destitute man and woman pass under a lighted window. There is snow on the ground, and they appear to be in distress. In outer darkness, they have not yet realized the inner light.
**Divinatory Meaning:** Unemployment, destitution. Loss of home. Loneliness. Lovers unable to find a meeting place. Affinities discovered through similar troubles. Dark night of the soul.","### Reversed
**Reversed:** Money regained after severe toil. New employment, but this may not be permanent. Charity. A new interest in spiritual matters.",Five of Pentacles,minor_arcana,both,card_meaning,63,390
the_complete_guide_to_the_tarot_tarot_main_six_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## SIX OF PENTACLES
A good man, probably a merchant, gives money to the needy with balance and judgment. From a good heart, he shares with others.
**Divinatory Meaning:** Alms dispensed with justice; gifts, inheritance. Gain in material undertaking. Others will share with you justly. You will receive what you deserve.","### Reversed
**Reversed:** Purse-proud. Jealous. Bad debts. Present prosperity threatened. Gifts given, but as a bribe.",Six of Pentacles,minor_arcana,both,card_meaning,51,319
the_complete_guide_to_the_tarot_tarot_main_seven_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## SEVEN OF PENTACLES
A strong young farmer leans on his hoe and gazes at the pentacles growing on the vine at his right. Will he receive the harvest from his work?
**Divinatory Meaning:** Pause during the development of an enterprise. Unprofitable speculations. Loss of promising fortune. Disappointment. Anxiety about a loan. Success not attained.","### Reversed
**Reversed:** Impatience. Little gain after much work. Again, anxiety about a loan.",Seven of Pentacles,minor_arcana,both,card_meaning,55,349
the_complete_guide_to_the_tarot_tarot_main_eight_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## EIGHT OF PENTACLES
The sculptor's apprentice is carving out a pentacle; he exhibits other pentacles on the post beside him. Compare this card with the Three of Pentacles, in which the sculptor has become a mature artist and receives his reward.
**Divinatory Meaning:** Learning a trade or profession. The beginning of a profitable undertaking. Employment or commission to come. Skill in material affairs, handiwork, and the arts-sometimes remaining only in the apprenticeship stage.","### Reversed
**Reversed:** There is danger of failing in one's ambitions. False vanity, intrigue, and sharp practice. Skill turned to cunning, like that of a counterfeiter.",Eight of Pentacles,minor_arcana,both,card_meaning,74,485
the_complete_guide_to_the_tarot_tarot_main_nine_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## NINE OF PENTACLES
A mature, well-dressed woman with a tame bird upon her wrist stands in her vineyard; there is a manor house in the background. She is alone, but she seems safe in her possessions. The bird, a falcon, represents well-controlled thought.
**Divinatory Meaning:** Solitary enjoyment of the good things of life. Inheritance. Wisdom where one's own interests lie. A person and a green thumb. Material well-being. Caution: be prudent. Great love of gardens and home.","### Reversed
**Reversed:** Danger from thieves, cancelled project. Possible loss of home or friendship. Move with caution.",Nine of Pentacles,minor_arcana,both,card_meaning,78,480
the_complete_guide_to_the_tarot_tarot_main_ten_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## TEN OF PENTACLES
A patriarch rests at ease before an archway on which is inscribed his coat of arms. His family and his dogs are with him, signifying the solidity of an ancient family carrying on in prosperity.
**Divinatory Meaning:** Riches, inheritance. Attention to family matters, interest in one's ancestral tree. A problem concerning a will or pension. May refer to the acquiring of a house or a business property.","### Reversed
**Reversed:** Family misfortune; old people may become a burden. Loss of inheritance. Caution against getting involved in projects that are a poor risk.",Ten of Pentacles,minor_arcana,both,card_meaning,71,423
the_complete_guide_to_the_tarot_tarot_main_page_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## PAGE OF PENTACLES
A prince or princess stands in a field and gazes at the pentacle that seems to float in the air before him. Although the Pentacles are the cards of money and earthly things, this Page is still a student, careful and diligent. Choose this card for a boy or girl with black hair and eyes and a swarthy complexion.
**Divinatory Meaning:** Respect for learning and new ideas. A scholar. A typical introvert. Can also mean application; reflection. Good management, carefulness. The bringer of good news and messages about money.","### Reversed
**Reversed:** Dissipation and excess. Too great pleasure in the material things of life. Wastefulness, luxury. News of the loss of money or wordly goods.",Page of Pentacles,minor_arcana,both,card_meaning,93,544
the_complete_guide_to_the_tarot_tarot_main_knight_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## KNIGHT OF PENTACLES
This knight rides a heavy workhorse through a freshly plowed field. He wears a green sprig on his helmet, and there is also a sprig in the horse's bridle. The knight is a materialist; he looks placidly at the symbol he carries. Choose this card for a black-haired, black-with black hair, black eyes, and a swarthy skin.
**Divinatory Meaning:** A man of upright nature who accepts responsibility. He is laborious and patient. The card can also mean utility, serviceableness, trustworthiness. Or the coming or going of an important matter connected with money.","### Reversed
**Reversed:** A static nature that is unprogressive, dull, timid, idle, or careless. It indicates stagnation in one's affairs.",Knight of Pentacles,minor_arcana,both,card_meaning,96,581
the_complete_guide_to_the_tarot_tarot_main_queen_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## QUEEN OF PENTACLES
Here is the Queen of Fertility seated on a throne with goat-head arms, ripe fruit, and a cupid at the back. She is surrounded by green fields, and the rabbit of fertility sits at her side nearby. A bower of red roses above her signifies desire. She sits quietly contemplating the pentacle she holds in her lap. Choose this card to represent a woman with black hair and eyes.
**Divinatory Meaning:** This is a woman who is the Earth Mother, generous with her gifts. She is rich but charitable, a truly noble soul. A creator on the physical plane. Other meanings are opulence; security. Trust of those around one. At times melancholy or moody. Good use of practical talents.","### Reversed
**Reversed:** Mistrust, suspicion. Duties neglected. Dependence on others. Changeable. Fearful of failure.",Queen of Pentacles,minor_arcana,both,card_meaning,123,694
the_complete_guide_to_the_tarot_tarot_main_king_of_pentacles,The-Complete-Guide-to-the-Tarot_tarot,main,"## KING OF PENTACLES
The king holds a scepter to represent his power. In the other hand, he holds a pentacle. His robe is emblazoned with bunches of grapes and vine leaves; bulls' heads are depicted on the back and on the arms of his throne, and he is surrounded by flowers. His castle can be seen over his shoulder. Choose this card for a black-haired, black-eyed man with swarthy skin.
**Divinatory Meaning:** This is a chief of industry, a banker, or owner of large estates. He is a reliable married man and a mathematician with great financial gifts. The card can also betoken a steady temperament, slow to anger; success where money matters are concerned and reliability.","### Reversed
**Reversed:** Stupidity. Perverse use of talents. Thriftless. Easy to bribe. Vice. Caution against association with gamblers and speculators. If crossed, he could be a dangerous man.




# HOW TO READ THE CARDS

Let us assume that you have a deck of Tarot cards, presumably the Rider Pack designed by A. E. Waite which is pictured in this book. After you have mastered the meanings of these cards, it will be relatively easy for you to use any of the decks now on the market, should you so desire.",King of Pentacles,minor_arcana,both,card_meaning,118,676
the_complete_guide_to_the_tarot_tarot_main_the_high_priestess,The-Complete-Guide-to-the-Tarot_tarot,main,"## THE HIGH PRIESTESS AS AN EXAMPLE
Choose any card to meditate on that appeals to you, and when you have explored most of its possibilities, go on to the next one. I have chosen the High Priestess to use as an example-but not because this card is any better for meditation than any one of the others.
The High Priestess represents the subconscious mind, the instincts, emotions, memories-not only those of our own personal past but those of all mankind. The subconscious is also our link with the superconscious, our Divine Self, as brought out in Key 6, the Lovers. There we have the man representing the conscious mind looking to the woman, the subconscious, and she looks at the angel, the superconscious. We cannot bypass the subconscious in our search for the Divine within, and it is a good subject for our meditations.
The High Priestess sits between two pillars and is the balance between the positive and negative forces. The evil behind her has both male and female symbols on it-again balance. The Solar Cross at her breast repeating the same idea, for the positive (male) force in the vertical line, is equal to the negative (female) force of the horizontal line. Both are needed; both are equally important. In Diagram 4 of the Tree of Life, the fourth Sephiroth, Chesed, which builds up, is equally balanced with No. 5, Geburah, the force that breaks down. Do you see these two forces at work in the world around you? Do you see that both are necessary?
The Tree is divided into three pillars: the one on the left, Severity; on the right, Mercy; and between them the pillar of Harmony, the control between the two opposing forces. The High Priestess sits between a different version of these pillars, but her place in the middle is again that of harmony. The half-hidden scroll suggests the vast store of knowledge that is protected from those who do not approach the mysteries of life with the reverence that is their due.
These symbols can be a means of support to the mind as it advances through unknown and untried ways. They afford connecting links of thought that can carry the mind, without a break, from details to general principles. It is said that the subconscious mind cannot accept an absolutely new idea but must always relate new knowledge to something it has grasped before. Symbols, pictures, and diagrams give it a known concept to hang onto as thought proceeds from that which is understood into the vast unknown.
Using the Will to keep our minds centered on things of the Spirit-rather than on pushing or battling our way through the world-we begin, more and more, to achieve a charmed life. Our good flows to us through unexpected channels.
Through meditating on the Tarot, we begin to understand the evolution of Life and the Intelligence behind all manifestation, which we call God. We learn that on the physical plane there must be the tearing-down force (Geburah) as well as the building-up force (Chesed); that they must balance-not too much of any one species, or an opposing species will arrive to bring equilibrium. We see death as the necessary opposite of life, and God in each atom, each particle-the Life-force that never dies but reappears again and again, ever renewed, with its own inexhaustible Cosmic Energy.
We learn that to be an occultist is to be a ""little god"" with minor powers of creation. We can speak our word and it is done-as long as we have first acquired the knowledge of the workings of the Law of Cause and Effect, and work along with it.
The occultist never violates the laws of the universe but has learned to use them on a higher plane to create for himself the surroundings of his choice. He becomes the central Pillar of the Tree of Life, balancing the positive and negative elements, like the child in Key 20, the Sun, who rides forth at last from the walled garden of the cramped city of duality behind him, into the open and unexplored country of his own superconsciousness.
# SYSTEMS OF OCCULT THOUGHT THAT ILLUMINATE THE TAROT
The three sections that follow discuss the relation between the Tarot and Numerology, the Kabalah, and Astrology, respectively. They are presented for those who may wish to go more deeply into the underlying harmonies that exist in all realms of metaphysics. At times the connections may be a little blurred, and the occultist may seem to be straining to fit them into his own theories, but the correspondences are too many to dismiss lightly.
An understanding of these related disciplines will surely reward the seeker after knowledge of the Tarot. The point is that no one can confine a philosophy as potent as the Tarot to the straitjacket of rigid dogma, and that we should extract from all these storehouses perceptions that will enrich and expand insight into the mystic cards. Today, when the interest in all esoteric and metaphysical realms of thought is at an unparalleled peak of intensity, the attempt to reach a basic core of meaning that unites them-each enhancing the others-is an exhilarating experience. I hope that my readers will find it so.
# The Tarot and Numerology
>""The world is built upon the power of numbers."" -Pythagoras
>""Every cosmogony is based upon, interlinked with and most closely related to numerals and geometrical figures."" -H. P. Blavatsky
In studying the origin of numbers, we come upon the opinion that the Hindus, from whom Pythagoras is said to have gained his knowledge of numbers, considered them a sacred science of the priesthood, and that the priests themselves declared numbers to be a direct revelation of the gods. The Hebrews also attached significance to numbers, relating them to cosmic forces. They did not use separate systems of letters and numbers, but their letters were actually based upon numbers. They were placed in an order and given a form that would suggest the successive levels in the process of cosmic evolution. In both the Greek and Hebrew names in the Bible there is evidence of a very close relationship between literal and numerical meanings.
In the original Greek, ""Jesus"" is ""lesous"" (there is no ""J"" in the Greek alphabet). This name is the numerical equivalent of 888, which, to initiates, represents the ""Higher Mind"" or ""Divine Mind"" in the Greek Mysteries. ""Mortal Mind"" in Greek is the number 666 (referred to in Revelation as the ""beast"").
Thus, there is a universal language that speaks to us through numbers. The key to it is symbolism, the inner sense of which remains unchanged throughout human history. Numbers, as used in Numerology, are based on tens, the number 10 closing the first cycle, number 20 the second, and so forth. There are 9 digits and hence 9 root influences, but there are 10 separate characters. The universally accepted method of reducing the letters of the alphabet to numerical quantities, generally referred to as the ""Pythagorean"" method, is very closely allied to the older Greek, Roman, and Hebrew methods, and has been adapted to the English alphabet.
The numerical designations follow the order of the alphabet. The letters and their corresponding numerical values are indicated in the following table:
| 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 |
| - | - | - | - | - | - | - | - | - |
| a | b | c | d | e | f | g | h | i |
| j | k | l | m | n | o | p | q | r |
| s | t | u | v | w | x | y | z | |
It can be seen that the letter ""O"" the fifteenth letter of the alphabet, is given the value of 6 in the table. The reason for this is that the digits of 15 equal 6 (1 + 5 = 6). All double numbers are similarly reduced by being added into a single number.
The above list holds good for simple Numerology, but the Tarot Keys that are numbered above 9 embody both the meanings of their sequential number and the aggregate of their digits. For example, the Number 15 for the Devil, like 15 in the consecutive numbers, relates to eroticism. When the digits 1 and 5 are added together, making 6, this relates the Devil to Key 6, the Lovers. In the first instance, the suggestion is thought and action brought down to their lowest level; in the second instance we see thought lifted to the plane of the superconscious.
The decimal system was held sacred by the Egyptian priesthood, who declared they had received it directly from the Divine teachers of mankind. The whole evolution of the Cosmos and of man was said to be portrayed in the numbers from 1 to 10, but it was revealed only to those who had eyes to see. Number 10, being the sacred number of the universe, was secret-a system of counting by 125 was reserved for the common man.",,The High Priestess,major_arcana,upright,card_meaning,1541,8543
the_complete_guide_to_the_tarot_tarot_main_the_world,The-Complete-Guide-to-the-Tarot_tarot,main,"## THE FOUR WORLDS
The ten Sephiroth operate from Nil to material manifestation through what the Kabalists called the Four Worlds or Stages. These are Atziluth, the world of archetypes where all begins to be something; Briah, where creation takes place; Yetzirah, where formation occurs; and Assiah, the material world. Each Sephirah then is, in a sense, divided into four sections in which each of the Four Worlds operates.
Thus we have the ten Sephiroth, the 22 Paths, the three Pillars, and the Four Worlds, and these relate to the Tarot cards in this way: The ten Sephiroth relate to the numbered cards 1 to 10 of the Minor Arcana; the Four Worlds to the four suits; the 22 Paths to the 22 cards of the Major Arcana.",,The World,major_arcana,upright,card_meaning,128,720
how_to_use_tarot_spreads_tarot_main_the_fool,How-to-Use-Tarot-Spreads_tarot,main,"## THE FOOL 0
**Key Word:** EVERYONE
**Upright:** I desire new experiences and adventures. A need for caution. Watch your footing.","### Reversed
**Reversed:** Lacking confidence. Take responsibility for actions. Curb anxiety, release fears.",The Fool,major_arcana,both,card_meaning,21,130
how_to_use_tarot_spreads_tarot_main_the_magician,How-to-Use-Tarot-Spreads_tarot,main,"## THE MAGICIAN I
**Key Words:** I WILL
**Upright:** I will have new beginnings in many directions. Leadership potential. New growth.","### Reversed
**Reversed:** I will not have new beginnings at this time. Lack of ambition or drive. Strong sexual focus.

The four Aces have the same key words as THE MAGICIAN: I WILL.",The Magician,major_arcana,both,card_meaning,21,133
how_to_use_tarot_spreads_tarot_main_ace_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## ACE OF WANDS
**Upright:** I will have new beginnings in my work and social life. New opportunities. A birth.","### Reversed
**Reversed:** I will not have new beginnings in my work or social life. Trips deferred. Plans canceled.",Ace of Wands,minor_arcana,both,card_meaning,20,111
how_to_use_tarot_spreads_tarot_main_ace_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## ACE OF CUPS
**Upright:** I will have new beginnings in love relationships. New residence. Happiness. Emotionally upbeat. Peace and good health.","### Reversed
**Reversed:** I will not have new beginnings in love. Emotional instability. Loss. Separation.",Ace of Cups,minor_arcana,both,card_meaning,22,146
how_to_use_tarot_spreads_tarot_main_ace_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## ACE OF PENTACLES
**Upright:** I will have new beginnings with money. Prosperity. Inheritance. Raise in pay.","### Reversed
**Reversed:** I will not have new beginnings with money. Financial picture gloomy. Greed. Jealousy.",Ace of Pentacles,minor_arcana,both,card_meaning,17,110
how_to_use_tarot_spreads_tarot_main_ace_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## ACE OF SWORDS
**Upright:** I will have new beginnings in problems and troubles. Loss. Potential for operation.","### Reversed
**Reversed:** I will not have new beginnings in problems and troubles. Remove old ideas. Be confident.",Ace of Swords,minor_arcana,both,card_meaning,18,113
how_to_use_tarot_spreads_tarot_main_the_high_priestess,How-to-Use-Tarot-Spreads_tarot,main,"## HIGH PRIESTESS II
**Key Words:** I KNOW
**Upright:** I know about the world and its duality. Memory, reason, secrets, and the subconscious.","### Reversed
**Reversed:** I don't know about the world. Close minded. Unskilled. Selfish, fearful, and egotistical.
The four twos have the same key words as the HIGH PRIESTESS: I KNOW.",The High Priestess,major_arcana,both,card_meaning,23,142
how_to_use_tarot_spreads_tarot_main_two_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## TWO OF WANDS
**Upright:** I know my work and social activities. Having the world in my hand. Success in business. Confidence.","### Reversed
**Reversed:** I don't know my work or place in society. Unbalanced actions, fear of failure. Lacking skills.",Two of Wands,minor_arcana,both,card_meaning,22,128
how_to_use_tarot_spreads_tarot_main_two_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## TWO OF CUPS
**Upright:** I know about love and emotions. A good relationship is emotionally healthy. Birth. Happy events.","### Reversed
**Reversed:** I know nothing about love. Unhappy emotions. Sexual problems. Loss or separation. Health issues.",Two of Cups,minor_arcana,both,card_meaning,20,124
how_to_use_tarot_spreads_tarot_main_two_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## TWO OF PENTACLES
**Upright:** I know how to balance my money. Financial gain. Budgets work. Prosperity minded. Good health.","### Reversed
**Reversed:** I don't know how to handle money. Spendthrift. Depression over finances. Poverty minded.",Two of Pentacles,minor_arcana,both,card_meaning,20,126
how_to_use_tarot_spreads_tarot_main_two_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## TWO OF SWORDS
**Upright:** I know my problems and troubles and don't wish to see them. Fear of being hurt. Unclear thinking.","### Reversed
**Reversed:** I don't know my problems and troubles and don't want to see them. Illusory thinking. Fear of new knowledge.",Two of Swords,minor_arcana,both,card_meaning,23,127
how_to_use_tarot_spreads_tarot_main_the_empress,How-to-Use-Tarot-Spreads_tarot,main,"## THE EMPRESS III
**Key Words:** I MAKE
**Upright:** I make my experiences. I create my happiness, my enjoyment, and my life. Pregnancy is a potential. Could represent my mother or an older female.","### Reversed
**Reversed:** I don't make myself happy. I don't use my creative talents. Problems with mother or other females. No pregnancy. Lacking confidence.
The four threes have the same key words as THE EMPRESS: I MAKE.",The Empress,major_arcana,both,card_meaning,34,198
how_to_use_tarot_spreads_tarot_main_three_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## THREE OF WANDS
**Upright:** I make my work and social life. Creatively visualizing new work and good times socially.","### Reversed
**Reversed:** I don't make my work or social activities. Lacking faith in personal abilities. Unhappiness.",Three of Wands,minor_arcana,both,card_meaning,20,119
how_to_use_tarot_spreads_tarot_main_three_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## THREE OF CUPS
**Upright:** I make myself happy doing what I like. Good with friends. Pregnancy. Marriage.","### Reversed
**Reversed:** I don't make myself happy in love. An emotional drain. Miscarriage. Liquor or drug problems. Loneliness.",Three of Cups,minor_arcana,both,card_meaning,18,108
how_to_use_tarot_spreads_tarot_main_three_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## THREE OF PENTACLES
**Upright:** I make my money. I am a master craftsman. Creative talents bring financial rewards.","### Reversed
**Reversed:** I don't make money. Over-qualified or underpaid at my job. Health and money are problems.",Three of Pentacles,minor_arcana,both,card_meaning,19,118
how_to_use_tarot_spreads_tarot_main_three_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## THREE OF SWORDS
**Upright:** I make my problems and troubles. A love triangle. Shedding tears. Separation or divorce.","### Reversed
**Reversed:** I don't make my problems or troubles. Rival. Feeling stabbed in the back. Deceit.",Three of Swords,minor_arcana,both,card_meaning,19,120
how_to_use_tarot_spreads_tarot_main_the_emperor,How-to-Use-Tarot-Spreads_tarot,main,"## THE EMPEROR IV
**Key Words:** I REALIZE
**Upright:** I realize I am the boss, leader, and initiator. I am original. I am a father figure. Action, balance, stability, and power.","### Reversed
**Reversed:** I don't realize who I am. Lacking authority. Immature. Inexperienced and unstable.
The four fours have the same key words as The EMPEROR: I REALIZE.",The Emperor,major_arcana,both,card_meaning,31,179
how_to_use_tarot_spreads_tarot_main_four_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## FOUR OF WANDS
**Upright:** I realize my work and social activities. Balanced work and home situations. Marriage.","### Reversed
**Reversed:** I do not realize imbalances in my home or work environment. Lack of prosperity. Not a fruitful time.",Four of Wands,minor_arcana,both,card_meaning,18,115
how_to_use_tarot_spreads_tarot_main_four_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## FOUR OF CUPS
**Upright:** I realize my past love and emotional experiences. Old habit patterns are holding me back from being involved with new relationships.","### Reversed
**Reversed:** I do not realize my emotions are being drained. Disappointed in love. Feeling rejected. Some loss. Broken relationship.",Four of Cups,minor_arcana,both,card_meaning,26,161
how_to_use_tarot_spreads_tarot_main_four_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## FOUR OF PENTACLES
**Upright:** I realize the value of money. Avarice. Selling property. Faith in material possessions.","### Reversed
**Reversed:** I do not realize the value of money. Spendthrift. Gambling. A need to balance the budget.",Four of Pentacles,minor_arcana,both,card_meaning,18,121
how_to_use_tarot_spreads_tarot_main_four_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## FOUR OF SWORDS
**Upright:** I realize my problems and troubles. Rest from strife. Need faith to overcome struggles.","### Reversed
**Reversed:** I don't realize my problems and troubles. Burning the candle at both ends. Health issues.",Four of Swords,minor_arcana,both,card_meaning,19,118
how_to_use_tarot_spreads_tarot_main_the_hierophant,How-to-Use-Tarot-Spreads_tarot,main,"## THE HIEROPHANT V
**Key Words:** I BELIEVE
**Upright:** I believe in my Higher Self. Resenting authority or control by others. Need to meditate. Inner guidance..","### Reversed
**Reversed** I do not believe in an inner teacher. Indulgent, pleasure seeker, and materialistic.
The four fives have the same key words as THE HIEROPHANT: I BELIEVE.",The Hierophant,major_arcana,both,card_meaning,26,163
how_to_use_tarot_spreads_tarot_main_five_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## FIVE OF WANDS
**Upright:** I believe in work and social activities. I believe in my ideas, will, and ego over others.","### Reversed
**Reversed:** I don't believe in the work or society. Disharmony. Little faith in own abilities or ego.",Five of Wands,minor_arcana,both,card_meaning,22,120
how_to_use_tarot_spreads_tarot_main_five_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## FIVE OF CUPS
**Upright:** I believe in love but have a fear of commitment. Crying over spilled milk. Broken romance.","### Reversed
**Reversed:** I don't believe in love or romance. An emotional crisis. Divorce or separation. Death.",Five of Cups,minor_arcana,both,card_meaning,21,119
how_to_use_tarot_spreads_tarot_main_five_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## FIVE OF PENTACLES
**Upright:** I believe in money, it is my god. Unemployment. Crippling ideas. Drugs. Poverty minded.
v
**Reversed:** I don't believe that money is my god. A new job or work that is more difficult. Seek your inner guide.",,Five of Pentacles,minor_arcana,upright,card_meaning,42,240
how_to_use_tarot_spreads_tarot_main_five_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## FIVE OF SWORDS
**Upright:** I believe in problems and troubles. Empty victory. Loss of friends through cruelty.","### Reversed
**Reversed:** I don't believe in problems or troubles for myself or others. Seeking mental balance.",Five of Swords,minor_arcana,both,card_meaning,18,114
how_to_use_tarot_spreads_tarot_main_the_lovers,How-to-Use-Tarot-Spreads_tarot,main,"## THE LOVERS VI
**Key Words:** I CHOOSE
**Upright:** I choose my life. Seeking answers from a Higher Self. Knowing the positive and the negative in life. A trip or social event.","### Reversed
**Reversed:** Other people make my choices. Engagement or marriage plans delayed. Little trust in self.
The four sixes have the same key words as THE LOVERS: I CHOOSE.",The Lovers,major_arcana,both,card_meaning,32,178
how_to_use_tarot_spreads_tarot_main_six_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## SIX OF WANDS
**Upright:** I choose my work and social activities. Victory! Right use of ego and will.","### Reversed
**Reversed:** I don't make choices at work or socially. Temptations overcome common sense. Delays.",Six of Wands,minor_arcana,both,card_meaning,19,104
how_to_use_tarot_spreads_tarot_main_six_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## SIX OF CUPS
**Upright:** I make choices in my love relationships. I choose to control my emotions. Potential to live in the past, or someone from the past returns. New love affair or marriage.","### Reversed
**Reversed:** Others make decisions for me. An emotionally draining situation. Loss. Divorce. Health problems.",Six of Cups,minor_arcana,both,card_meaning,35,195
how_to_use_tarot_spreads_tarot_main_six_of_pentacles,How-to-Use-Tarot-Spreads_tarot,main,"## SIX OF PENTACLES
**Upright:** I make choices with my money. Desire to be fair and share resources. Helping others.","### Reversed
**Reversed:** I don't make choices with my money. Poverty minded. Not charitable. Health matters.",Six of Pentacles,minor_arcana,both,card_meaning,20,117
how_to_use_tarot_spreads_tarot_main_six_of_swords,How-to-Use-Tarot-Spreads_tarot,main,"## SIX OF SWORDS
**Upright:** I choose my problems and troubles. I am tempted to run away rather than face my problems.","### Reversed
**Reversed:** I have no choice to make about my problems and troubles. I must stay and face the situation. No trips at this time.",Six of Swords,minor_arcana,both,card_meaning,22,119
how_to_use_tarot_spreads_tarot_main_the_chariot,How-to-Use-Tarot-Spreads_tarot,main,"## THE CHARIOT VII
**Key Words:** THE PATH
**Upright:** The mental path will take me to victory. I control my senses through my mind. The Charioteer is my Higher Self and I trust It.","### Reversed
**Reversed:** Unwise path. Focus is on the material aspect, not mental. Self-indulgence. Opinionated.
The four sevens have the same key words as THE CHARIOTEER: THE PATH.",The Chariot,major_arcana,both,card_meaning,34,182
how_to_use_tarot_spreads_tarot_main_seven_of_wands,How-to-Use-Tarot-Spreads_tarot,main,"## SEVEN OF WANDS
**Upright:** Taking the mental path in my work and social life. Success and victory in business. Feeling superior at work. New ideas. Loner.","### Reversed
**Reversed:** No victory at work or socially. Feeling inferior or incompetent. Material desires. Drugs.",Seven of Wands,minor_arcana,both,card_meaning,27,158
how_to_use_tarot_spreads_tarot_main_seven_of_cups,How-to-Use-Tarot-Spreads_tarot,main,"## SEVEN OF CUPS
**Upright:** Victory gained in love. Creative visualization versus daydreams. Mental control over emotions. Liquor or drugs not positive.","### Reversed
**Reversed:** Defeat through love and emotional needs. Loss or separation. Little trust or faith in self.",Seven of Cups,minor_arcana,both,card_meaning,22,154
